,usage,dataset,scale,name,HR,LR
2626,train,DIV2K,4,0336.png,/usr/xtmp/superresoluter/superresolution/imgs/source_image/train/DIV2K/HR_matlab/X4/0336.png,/usr/xtmp/superresoluter/superresolution/imgs/source_image/train/DIV2K/LR_matlab/X4/0336.png
2627,train,DIV2K,8,0336.png,/usr/xtmp/superresoluter/superresolution/imgs/source_image/train/DIV2K/HR_matlab/X8/0336.png,/usr/xtmp/superresoluter/superresolution/imgs/source_image/train/DIV2K/LR_matlab/X8/0336.png
2628,train,DIV2K,2,0478.png,/usr/xtmp/superresoluter/superresolution/imgs/source_image/train/DIV2K/HR_matlab/X2/0478.png,/usr/xtmp/superresoluter/superresolution/imgs/source_image/train/DIV2K/LR_matlab/X2/0478.png
2629,train,DIV2K,4,0478.png,/usr/xtmp/superresoluter/superresolution/imgs/source_image/train/DIV2K/HR_matlab/X4/0478.png,/usr/xtmp/superresoluter/superresolution/imgs/source_image/train/DIV2K/LR_matlab/X4/0478.png
2630,train,DIV2K,8,0478.png,/usr/xtmp/superresoluter/superresolution/imgs/source_image/train/DIV2K/HR_matlab/X8/0478.png,/usr/xtmp/superresoluter/superresolution/imgs/source_image/train/DIV2K/LR_matlab/X8/0478.png
2631,train,DIV2K,2,0487.png,/usr/xtmp/superresoluter/superresolution/imgs/source_image/train/DIV2K/HR_matlab/X2/0487.png,/usr/xtmp/superresoluter/superresolution/imgs/source_image/train/DIV2K/LR_matlab/X2/0487.png
2632,train,DIV2K,4,0487.png,/usr/xtmp/superresoluter/superresolution/imgs/source_image/train/DIV2K/HR_matlab/X4/0487.png,/usr/xtmp/superresoluter/superresolution/imgs/source_image/train/DIV2K/LR_matlab/X4/0487.png
2633,train,DIV2K,8,0487.png,/usr/xtmp/superresoluter/superresolution/imgs/source_image/train/DIV2K/HR_matlab/X8/0487.png,/usr/xtmp/superresoluter/superresolution/imgs/source_image/train/DIV2K/LR_matlab/X8/0487.png
2634,train,DIV2K,2,0493.png,/usr/xtmp/superresoluter/superresolution/imgs/source_image/train/DIV2K/HR_matlab/X2/0493.png,/usr/xtmp/superresoluter/superresolution/imgs/source_image/train/DIV2K/LR_matlab/X2/0493.png
2635,train,DIV2K,4,0493.png,/usr/xtmp/superresoluter/superresolution/imgs/source_image/train/DIV2K/HR_matlab/X4/0493.png,/usr/xtmp/superresoluter/superresolution/imgs/source_image/train/DIV2K/LR_matlab/X4/0493.png
2636,train,DIV2K,8,0493.png,/usr/xtmp/superresoluter/superresolution/imgs/source_image/train/DIV2K/HR_matlab/X8/0493.png,/usr/xtmp/superresoluter/superresolution/imgs/source_image/train/DIV2K/LR_matlab/X8/0493.png
2637,train,DIV2K,2,0646.png,/usr/xtmp/superresoluter/superresolution/imgs/source_image/train/DIV2K/HR_matlab/X2/0646.png,/usr/xtmp/superresoluter/superresolution/imgs/source_image/train/DIV2K/LR_matlab/X2/0646.png
2638,train,DIV2K,4,0646.png,/usr/xtmp/superresoluter/superresolution/imgs/source_image/train/DIV2K/HR_matlab/X4/0646.png,/usr/xtmp/superresoluter/superresolution/imgs/source_image/train/DIV2K/LR_matlab/X4/0646.png
2639,train,DIV2K,8,0646.png,/usr/xtmp/superresoluter/superresolution/imgs/source_image/train/DIV2K/HR_matlab/X8/0646.png,/usr/xtmp/superresoluter/superresolution/imgs/source_image/train/DIV2K/LR_matlab/X8/0646.png
2640,train,DIV2K,2,0120.png,/usr/xtmp/superresoluter/superresolution/imgs/source_image/train/DIV2K/HR_matlab/X2/0120.png,/usr/xtmp/superresoluter/superresolution/imgs/source_image/train/DIV2K/LR_matlab/X2/0120.png
2641,train,DIV2K,4,0120.png,/usr/xtmp/superresoluter/superresolution/imgs/source_image/train/DIV2K/HR_matlab/X4/0120.png,/usr/xtmp/superresoluter/superresolution/imgs/source_image/train/DIV2K/LR_matlab/X4/0120.png
2642,train,DIV2K,8,0120.png,/usr/xtmp/superresoluter/superresolution/imgs/source_image/train/DIV2K/HR_matlab/X8/0120.png,/usr/xtmp/superresoluter/superresolution/imgs/source_image/train/DIV2K/LR_matlab/X8/0120.png
2643,train,DIV2K,2,0134.png,/usr/xtmp/superresoluter/superresolution/imgs/source_image/train/DIV2K/HR_matlab/X2/0134.png,/usr/xtmp/superresoluter/superresolution/imgs/source_image/train/DIV2K/LR_matlab/X2/0134.png
2644,train,DIV2K,4,0134.png,/usr/xtmp/superresoluter/superresolution/imgs/source_image/train/DIV2K/HR_matlab/X4/0134.png,/usr/xtmp/superresoluter/superresolution/imgs/source_image/train/DIV2K/LR_matlab/X4/0134.png
2645,train,DIV2K,8,0134.png,/usr/xtmp/superresoluter/superresolution/imgs/source_image/train/DIV2K/HR_matlab/X8/0134.png,/usr/xtmp/superresoluter/superresolution/imgs/source_image/train/DIV2K/LR_matlab/X8/0134.png
2646,train,DIV2K,2,0652.png,/usr/xtmp/superresoluter/superresolution/imgs/source_image/train/DIV2K/HR_matlab/X2/0652.png,/usr/xtmp/superresoluter/superresolution/imgs/source_image/train/DIV2K/LR_matlab/X2/0652.png
2647,train,DIV2K,4,0652.png,/usr/xtmp/superresoluter/superresolution/imgs/source_image/train/DIV2K/HR_matlab/X4/0652.png,/usr/xtmp/superresoluter/superresolution/imgs/source_image/train/DIV2K/LR_matlab/X4/0652.png
2648,train,DIV2K,8,0652.png,/usr/xtmp/superresoluter/superresolution/imgs/source_image/train/DIV2K/HR_matlab/X8/0652.png,/usr/xtmp/superresoluter/superresolution/imgs/source_image/train/DIV2K/LR_matlab/X8/0652.png
2649,train,DIV2K,2,0108.png,/usr/xtmp/superresoluter/superresolution/imgs/source_image/train/DIV2K/HR_matlab/X2/0108.png,/usr/xtmp/superresoluter/superresolution/imgs/source_image/train/DIV2K/LR_matlab/X2/0108.png
2650,train,DIV2K,4,0108.png,/usr/xtmp/superresoluter/superresolution/imgs/source_image/train/DIV2K/HR_matlab/X4/0108.png,/usr/xtmp/superresoluter/superresolution/imgs/source_image/train/DIV2K/LR_matlab/X4/0108.png
2651,train,DIV2K,8,0108.png,/usr/xtmp/superresoluter/superresolution/imgs/source_image/train/DIV2K/HR_matlab/X8/0108.png,/usr/xtmp/superresoluter/superresolution/imgs/source_image/train/DIV2K/LR_matlab/X8/0108.png
2652,train,DIV2K,2,0685.png,/usr/xtmp/superresoluter/superresolution/imgs/source_image/train/DIV2K/HR_matlab/X2/0685.png,/usr/xtmp/superresoluter/superresolution/imgs/source_image/train/DIV2K/LR_matlab/X2/0685.png
2653,train,DIV2K,4,0685.png,/usr/xtmp/superresoluter/superresolution/imgs/source_image/train/DIV2K/HR_matlab/X4/0685.png,/usr/xtmp/superresoluter/superresolution/imgs/source_image/train/DIV2K/LR_matlab/X4/0685.png
2654,train,DIV2K,8,0685.png,/usr/xtmp/superresoluter/superresolution/imgs/source_image/train/DIV2K/HR_matlab/X8/0685.png,/usr/xtmp/superresoluter/superresolution/imgs/source_image/train/DIV2K/LR_matlab/X8/0685.png
2655,train,DIV2K,2,0691.png,/usr/xtmp/superresoluter/superresolution/imgs/source_image/train/DIV2K/HR_matlab/X2/0691.png,/usr/xtmp/superresoluter/superresolution/imgs/source_image/train/DIV2K/LR_matlab/X2/0691.png
2656,train,DIV2K,4,0691.png,/usr/xtmp/superresoluter/superresolution/imgs/source_image/train/DIV2K/HR_matlab/X4/0691.png,/usr/xtmp/superresoluter/superresolution/imgs/source_image/train/DIV2K/LR_matlab/X4/0691.png
2657,train,DIV2K,8,0691.png,/usr/xtmp/superresoluter/superresolution/imgs/source_image/train/DIV2K/HR_matlab/X8/0691.png,/usr/xtmp/superresoluter/superresolution/imgs/source_image/train/DIV2K/LR_matlab/X8/0691.png
2658,train,DIV2K,2,0732.png,/usr/xtmp/superresoluter/superresolution/imgs/source_image/train/DIV2K/HR_matlab/X2/0732.png,/usr/xtmp/superresoluter/superresolution/imgs/source_image/train/DIV2K/LR_matlab/X2/0732.png
2659,train,DIV2K,4,0732.png,/usr/xtmp/superresoluter/superresolution/imgs/source_image/train/DIV2K/HR_matlab/X4/0732.png,/usr/xtmp/superresoluter/superresolution/imgs/source_image/train/DIV2K/LR_matlab/X4/0732.png
2660,train,DIV2K,8,0732.png,/usr/xtmp/superresoluter/superresolution/imgs/source_image/train/DIV2K/HR_matlab/X8/0732.png,/usr/xtmp/superresoluter/superresolution/imgs/source_image/train/DIV2K/LR_matlab/X8/0732.png
2661,train,DIV2K,2,0054.png,/usr/xtmp/superresoluter/superresolution/imgs/source_image/train/DIV2K/HR_matlab/X2/0054.png,/usr/xtmp/superresoluter/superresolution/imgs/source_image/train/DIV2K/LR_matlab/X2/0054.png
2662,train,DIV2K,4,0054.png,/usr/xtmp/superresoluter/superresolution/imgs/source_image/train/DIV2K/HR_matlab/X4/0054.png,/usr/xtmp/superresoluter/superresolution/imgs/source_image/train/DIV2K/LR_matlab/X4/0054.png
2663,train,DIV2K,8,0054.png,/usr/xtmp/superresoluter/superresolution/imgs/source_image/train/DIV2K/HR_matlab/X8/0054.png,/usr/xtmp/superresoluter/superresolution/imgs/source_image/train/DIV2K/LR_matlab/X8/0054.png
2664,train,DIV2K,2,0040.png,/usr/xtmp/superresoluter/superresolution/imgs/source_image/train/DIV2K/HR_matlab/X2/0040.png,/usr/xtmp/superresoluter/superresolution/imgs/source_image/train/DIV2K/LR_matlab/X2/0040.png
2665,train,DIV2K,4,0040.png,/usr/xtmp/superresoluter/superresolution/imgs/source_image/train/DIV2K/HR_matlab/X4/0040.png,/usr/xtmp/superresoluter/superresolution/imgs/source_image/train/DIV2K/LR_matlab/X4/0040.png
2666,train,DIV2K,8,0040.png,/usr/xtmp/superresoluter/superresolution/imgs/source_image/train/DIV2K/HR_matlab/X8/0040.png,/usr/xtmp/superresoluter/superresolution/imgs/source_image/train/DIV2K/LR_matlab/X8/0040.png
2667,train,DIV2K,2,0726.png,/usr/xtmp/superresoluter/superresolution/imgs/source_image/train/DIV2K/HR_matlab/X2/0726.png,/usr/xtmp/superresoluter/superresolution/imgs/source_image/train/DIV2K/LR_matlab/X2/0726.png
2668,train,DIV2K,4,0726.png,/usr/xtmp/superresoluter/superresolution/imgs/source_image/train/DIV2K/HR_matlab/X4/0726.png,/usr/xtmp/superresoluter/superresolution/imgs/source_image/train/DIV2K/LR_matlab/X4/0726.png
2669,train,DIV2K,8,0726.png,/usr/xtmp/superresoluter/superresolution/imgs/source_image/train/DIV2K/HR_matlab/X8/0726.png,/usr/xtmp/superresoluter/superresolution/imgs/source_image/train/DIV2K/LR_matlab/X8/0726.png
2670,train,DIV2K,2,0068.png,/usr/xtmp/superresoluter/superresolution/imgs/source_image/train/DIV2K/HR_matlab/X2/0068.png,/usr/xtmp/superresoluter/superresolution/imgs/source_image/train/DIV2K/LR_matlab/X2/0068.png
2671,train,DIV2K,4,0068.png,/usr/xtmp/superresoluter/superresolution/imgs/source_image/train/DIV2K/HR_matlab/X4/0068.png,/usr/xtmp/superresoluter/superresolution/imgs/source_image/train/DIV2K/LR_matlab/X4/0068.png
2672,train,DIV2K,8,0068.png,/usr/xtmp/superresoluter/superresolution/imgs/source_image/train/DIV2K/HR_matlab/X8/0068.png,/usr/xtmp/superresoluter/superresolution/imgs/source_image/train/DIV2K/LR_matlab/X8/0068.png
2673,train,DIV2K,2,0097.png,/usr/xtmp/superresoluter/superresolution/imgs/source_image/train/DIV2K/HR_matlab/X2/0097.png,/usr/xtmp/superresoluter/superresolution/imgs/source_image/train/DIV2K/LR_matlab/X2/0097.png
2674,train,DIV2K,4,0097.png,/usr/xtmp/superresoluter/superresolution/imgs/source_image/train/DIV2K/HR_matlab/X4/0097.png,/usr/xtmp/superresoluter/superresolution/imgs/source_image/train/DIV2K/LR_matlab/X4/0097.png
2675,train,DIV2K,8,0097.png,/usr/xtmp/superresoluter/superresolution/imgs/source_image/train/DIV2K/HR_matlab/X8/0097.png,/usr/xtmp/superresoluter/superresolution/imgs/source_image/train/DIV2K/LR_matlab/X8/0097.png
2676,train,DIV2K,2,0083.png,/usr/xtmp/superresoluter/superresolution/imgs/source_image/train/DIV2K/HR_matlab/X2/0083.png,/usr/xtmp/superresoluter/superresolution/imgs/source_image/train/DIV2K/LR_matlab/X2/0083.png
2677,train,DIV2K,4,0083.png,/usr/xtmp/superresoluter/superresolution/imgs/source_image/train/DIV2K/HR_matlab/X4/0083.png,/usr/xtmp/superresoluter/superresolution/imgs/source_image/train/DIV2K/LR_matlab/X4/0083.png
2678,train,DIV2K,8,0083.png,/usr/xtmp/superresoluter/superresolution/imgs/source_image/train/DIV2K/HR_matlab/X8/0083.png,/usr/xtmp/superresoluter/superresolution/imgs/source_image/train/DIV2K/LR_matlab/X8/0083.png
2679,train,DIV2K,2,0256.png,/usr/xtmp/superresoluter/superresolution/imgs/source_image/train/DIV2K/HR_matlab/X2/0256.png,/usr/xtmp/superresoluter/superresolution/imgs/source_image/train/DIV2K/LR_matlab/X2/0256.png
2680,train,DIV2K,4,0256.png,/usr/xtmp/superresoluter/superresolution/imgs/source_image/train/DIV2K/HR_matlab/X4/0256.png,/usr/xtmp/superresoluter/superresolution/imgs/source_image/train/DIV2K/LR_matlab/X4/0256.png
2681,train,DIV2K,8,0256.png,/usr/xtmp/superresoluter/superresolution/imgs/source_image/train/DIV2K/HR_matlab/X8/0256.png,/usr/xtmp/superresoluter/superresolution/imgs/source_image/train/DIV2K/LR_matlab/X8/0256.png
2682,train,DIV2K,2,0530.png,/usr/xtmp/superresoluter/superresolution/imgs/source_image/train/DIV2K/HR_matlab/X2/0530.png,/usr/xtmp/superresoluter/superresolution/imgs/source_image/train/DIV2K/LR_matlab/X2/0530.png
2683,train,DIV2K,4,0530.png,/usr/xtmp/superresoluter/superresolution/imgs/source_image/train/DIV2K/HR_matlab/X4/0530.png,/usr/xtmp/superresoluter/superresolution/imgs/source_image/train/DIV2K/LR_matlab/X4/0530.png
2684,train,DIV2K,8,0530.png,/usr/xtmp/superresoluter/superresolution/imgs/source_image/train/DIV2K/HR_matlab/X8/0530.png,/usr/xtmp/superresoluter/superresolution/imgs/source_image/train/DIV2K/LR_matlab/X8/0530.png
2685,train,DIV2K,2,0524.png,/usr/xtmp/superresoluter/superresolution/imgs/source_image/train/DIV2K/HR_matlab/X2/0524.png,/usr/xtmp/superresoluter/superresolution/imgs/source_image/train/DIV2K/LR_matlab/X2/0524.png
2686,train,DIV2K,4,0524.png,/usr/xtmp/superresoluter/superresolution/imgs/source_image/train/DIV2K/HR_matlab/X4/0524.png,/usr/xtmp/superresoluter/superresolution/imgs/source_image/train/DIV2K/LR_matlab/X4/0524.png
2687,train,DIV2K,8,0524.png,/usr/xtmp/superresoluter/superresolution/imgs/source_image/train/DIV2K/HR_matlab/X8/0524.png,/usr/xtmp/superresoluter/superresolution/imgs/source_image/train/DIV2K/LR_matlab/X8/0524.png
2688,train,DIV2K,2,0242.png,/usr/xtmp/superresoluter/superresolution/imgs/source_image/train/DIV2K/HR_matlab/X2/0242.png,/usr/xtmp/superresoluter/superresolution/imgs/source_image/train/DIV2K/LR_matlab/X2/0242.png
2689,train,DIV2K,4,0242.png,/usr/xtmp/superresoluter/superresolution/imgs/source_image/train/DIV2K/HR_matlab/X4/0242.png,/usr/xtmp/superresoluter/superresolution/imgs/source_image/train/DIV2K/LR_matlab/X4/0242.png
2690,train,DIV2K,8,0242.png,/usr/xtmp/superresoluter/superresolution/imgs/source_image/train/DIV2K/HR_matlab/X8/0242.png,/usr/xtmp/superresoluter/superresolution/imgs/source_image/train/DIV2K/LR_matlab/X8/0242.png
2691,train,DIV2K,2,0518.png,/usr/xtmp/superresoluter/superresolution/imgs/source_image/train/DIV2K/HR_matlab/X2/0518.png,/usr/xtmp/superresoluter/superresolution/imgs/source_image/train/DIV2K/LR_matlab/X2/0518.png
2692,train,DIV2K,4,0518.png,/usr/xtmp/superresoluter/superresolution/imgs/source_image/train/DIV2K/HR_matlab/X4/0518.png,/usr/xtmp/superresoluter/superresolution/imgs/source_image/train/DIV2K/LR_matlab/X4/0518.png
2693,train,DIV2K,8,0518.png,/usr/xtmp/superresoluter/superresolution/imgs/source_image/train/DIV2K/HR_matlab/X8/0518.png,/usr/xtmp/superresoluter/superresolution/imgs/source_image/train/DIV2K/LR_matlab/X8/0518.png
2694,train,DIV2K,2,0295.png,/usr/xtmp/superresoluter/superresolution/imgs/source_image/train/DIV2K/HR_matlab/X2/0295.png,/usr/xtmp/superresoluter/superresolution/imgs/source_image/train/DIV2K/LR_matlab/X2/0295.png
2695,train,DIV2K,4,0295.png,/usr/xtmp/superresoluter/superresolution/imgs/source_image/train/DIV2K/HR_matlab/X4/0295.png,/usr/xtmp/superresoluter/superresolution/imgs/source_image/train/DIV2K/LR_matlab/X4/0295.png
2696,train,DIV2K,8,0295.png,/usr/xtmp/superresoluter/superresolution/imgs/source_image/train/DIV2K/HR_matlab/X8/0295.png,/usr/xtmp/superresoluter/superresolution/imgs/source_image/train/DIV2K/LR_matlab/X8/0295.png
2697,train,DIV2K,2,0281.png,/usr/xtmp/superresoluter/superresolution/imgs/source_image/train/DIV2K/HR_matlab/X2/0281.png,/usr/xtmp/superresoluter/superresolution/imgs/source_image/train/DIV2K/LR_matlab/X2/0281.png
2698,train,DIV2K,4,0281.png,/usr/xtmp/superresoluter/superresolution/imgs/source_image/train/DIV2K/HR_matlab/X4/0281.png,/usr/xtmp/superresoluter/superresolution/imgs/source_image/train/DIV2K/LR_matlab/X4/0281.png
2699,train,DIV2K,8,0281.png,/usr/xtmp/superresoluter/superresolution/imgs/source_image/train/DIV2K/HR_matlab/X8/0281.png,/usr/xtmp/superresoluter/superresolution/imgs/source_image/train/DIV2K/LR_matlab/X8/0281.png
2700,train,BSDS200,2,299091.png,/usr/xtmp/superresoluter/superresolution/imgs/source_image/train/BSDS200/HR_matlab/X2/299091.png,/usr/xtmp/superresoluter/superresolution/imgs/source_image/train/BSDS200/LR_matlab/X2/299091.png
2701,train,BSDS200,4,299091.png,/usr/xtmp/superresoluter/superresolution/imgs/source_image/train/BSDS200/HR_matlab/X4/299091.png,/usr/xtmp/superresoluter/superresolution/imgs/source_image/train/BSDS200/LR_matlab/X4/299091.png
2702,train,BSDS200,8,299091.png,/usr/xtmp/superresoluter/superresolution/imgs/source_image/train/BSDS200/HR_matlab/X8/299091.png,/usr/xtmp/superresoluter/superresolution/imgs/source_image/train/BSDS200/LR_matlab/X8/299091.png
2703,train,BSDS200,2,71046.png,/usr/xtmp/superresoluter/superresolution/imgs/source_image/train/BSDS200/HR_matlab/X2/71046.png,/usr/xtmp/superresoluter/superresolution/imgs/source_image/train/BSDS200/LR_matlab/X2/71046.png
2704,train,BSDS200,4,71046.png,/usr/xtmp/superresoluter/superresolution/imgs/source_image/train/BSDS200/HR_matlab/X4/71046.png,/usr/xtmp/superresoluter/superresolution/imgs/source_image/train/BSDS200/LR_matlab/X4/71046.png
2705,train,BSDS200,8,71046.png,/usr/xtmp/superresoluter/superresolution/imgs/source_image/train/BSDS200/HR_matlab/X8/71046.png,/usr/xtmp/superresoluter/superresolution/imgs/source_image/train/BSDS200/LR_matlab/X8/71046.png
2706,train,BSDS200,2,157036.png,/usr/xtmp/superresoluter/superresolution/imgs/source_image/train/BSDS200/HR_matlab/X2/157036.png,/usr/xtmp/superresoluter/superresolution/imgs/source_image/train/BSDS200/LR_matlab/X2/157036.png
2707,train,BSDS200,4,157036.png,/usr/xtmp/superresoluter/superresolution/imgs/source_image/train/BSDS200/HR_matlab/X4/157036.png,/usr/xtmp/superresoluter/superresolution/imgs/source_image/train/BSDS200/LR_matlab/X4/157036.png
2708,train,BSDS200,8,157036.png,/usr/xtmp/superresoluter/superresolution/imgs/source_image/train/BSDS200/HR_matlab/X8/157036.png,/usr/xtmp/superresoluter/superresolution/imgs/source_image/train/BSDS200/LR_matlab/X8/157036.png
2709,train,BSDS200,2,187029.png,/usr/xtmp/superresoluter/superresolution/imgs/source_image/train/BSDS200/HR_matlab/X2/187029.png,/usr/xtmp/superresoluter/superresolution/imgs/source_image/train/BSDS200/LR_matlab/X2/187029.png
2710,train,BSDS200,4,187029.png,/usr/xtmp/superresoluter/superresolution/imgs/source_image/train/BSDS200/HR_matlab/X4/187029.png,/usr/xtmp/superresoluter/superresolution/imgs/source_image/train/BSDS200/LR_matlab/X4/187029.png
2711,train,BSDS200,8,187029.png,/usr/xtmp/superresoluter/superresolution/imgs/source_image/train/BSDS200/HR_matlab/X8/187029.png,/usr/xtmp/superresoluter/superresolution/imgs/source_image/train/BSDS200/LR_matlab/X8/187029.png
2712,train,BSDS200,2,232038.png,/usr/xtmp/superresoluter/superresolution/imgs/source_image/train/BSDS200/HR_matlab/X2/232038.png,/usr/xtmp/superresoluter/superresolution/imgs/source_image/train/BSDS200/LR_matlab/X2/232038.png
2713,train,BSDS200,4,232038.png,/usr/xtmp/superresoluter/superresolution/imgs/source_image/train/BSDS200/HR_matlab/X4/232038.png,/usr/xtmp/superresoluter/superresolution/imgs/source_image/train/BSDS200/LR_matlab/X4/232038.png
2714,train,BSDS200,8,232038.png,/usr/xtmp/superresoluter/superresolution/imgs/source_image/train/BSDS200/HR_matlab/X8/232038.png,/usr/xtmp/superresoluter/superresolution/imgs/source_image/train/BSDS200/LR_matlab/X8/232038.png
2715,train,BSDS200,2,242078.png,/usr/xtmp/superresoluter/superresolution/imgs/source_image/train/BSDS200/HR_matlab/X2/242078.png,/usr/xtmp/superresoluter/superresolution/imgs/source_image/train/BSDS200/LR_matlab/X2/242078.png
2716,train,BSDS200,4,242078.png,/usr/xtmp/superresoluter/superresolution/imgs/source_image/train/BSDS200/HR_matlab/X4/242078.png,/usr/xtmp/superresoluter/superresolution/imgs/source_image/train/BSDS200/LR_matlab/X4/242078.png
2717,train,BSDS200,8,242078.png,/usr/xtmp/superresoluter/superresolution/imgs/source_image/train/BSDS200/HR_matlab/X8/242078.png,/usr/xtmp/superresoluter/superresolution/imgs/source_image/train/BSDS200/LR_matlab/X8/242078.png
2718,train,BSDS200,2,388016.png,/usr/xtmp/superresoluter/superresolution/imgs/source_image/train/BSDS200/HR_matlab/X2/388016.png,/usr/xtmp/superresoluter/superresolution/imgs/source_image/train/BSDS200/LR_matlab/X2/388016.png
2719,train,BSDS200,4,388016.png,/usr/xtmp/superresoluter/superresolution/imgs/source_image/train/BSDS200/HR_matlab/X4/388016.png,/usr/xtmp/superresoluter/superresolution/imgs/source_image/train/BSDS200/LR_matlab/X4/388016.png
